time_s,angle_rad,x_m,y_m,z_m,velocity_m_s,path_length_m,emf_V,current_A,power_W,cumulative_energy_J,ball_mass_kg
4.604,7.232549000980453,0.07616060488505662,0.10635856457787159,-0.034532877739811646,2.8107612862096474,1.0162732347056105,5.124715758452158e-07,5.1247157584521584e-08,2.626271160492788e-14,0.4075058425911173,0.03288200310757317
4.606,7.235690855455248,0.07582123564023396,0.10659053362345246,-0.03454787898991582,2.8119822945876707,1.0166845814692345,4.422187076427888e-07,4.422187076427888e-08,1.9555738538925835e-14,0.40750584259111733,0.03288200310757317
4.6080000000000005,7.238832709930044,0.07548116061924476,0.10682142013308611,-0.03456288024002,2.813203302965694,1.0170959020713641,3.8133498689038814e-07,3.813349868903881e-08,1.454163722266925e-14,0.4075058425911174,0.03288200310757317
4.61,7.241974564404839,0.07514038327421223,0.10705122196185962,-0.034577881490124175,2.8144243113437173,1.0175071965120022,3.286082105225228e-07,3.286082105225228e-08,1.0798335602281468e-14,0.4075058425911174,0.03288200310757317
4.612,7.245116418879636,0.07479890706376971,0.10727993697586585,-0.03459288274022835,2.8156453197217406,1.017918464791152,2.8297781367246593e-07,2.8297781367246592e-08,8.007644303084885e-15,0.4075058425911174,0.03288200310757317
4.614,7.248258273354432,0.07445673545302672,0.10750756305222255,-0.03460788399033253,2.816866328099764,1.0183297069088157,2.435166087463315e-07,2.435166087463315e-08,5.93003387353139e-15,0.4075058425911174,0.03288200310757317
4.616,7.251400127829228,0.0741138719135328,0.10773409807909246,-0.034622885240436704,2.818087336477787,1.0187409228649968,2.094146295941742e-07,2.0941462959417418e-08,4.385448708806517e-15,0.4075058425911174,0.03288200310757317
4.618,7.254541982304024,0.0737703199232429,0.10795953995570254,-0.03463788649054088,2.8193083448558105,1.0191521126596979,1.799648502536639e-07,1.799648502536639e-08,3.238734732682367e-15,0.4075058425911174,0.03288200310757317
4.62,7.257683836778821,0.07342608296648154,0.10818388659236383,-0.03465288774064505,2.820529353233834,1.019563276292922,1.545505714589792e-07,1.545505714589792e-08,2.388587913829704e-15,0.4075058425911174,0.03288200310757317
4.622,7.260825691253617,0.07308116453390846,0.10840713591048992,-0.03466788899074923,2.821750361611857,1.0199744137646722,1.3263428957257205e-07,1.3263428957257204e-08,1.7591854770420894e-15,0.4075058425911174,0.03288200310757317
4.624,7.263967545728412,0.07273556812248247,0.10862928584261682,-0.0346828902408534,2.8229713699898804,1.0203855250749512,1.1374788199952319e-07,1.137478819995232e-08,1.2938580659377452e-15,0.4075058425911174,0.03288200310757317
4.626,7.267109400203208,0.07238929723542593,0.10885033433242194,-0.034697891490957575,2.8241923783679037,1.020796610223762,9.748396066396087e-08,9.748396066396087e-09,9.50312258673267e-16,0.4075058425911174,0.03288200310757317
4.628,7.270251254678005,0.07204235538218985,0.1090702793347428,-0.034712892741061756,2.825413386745927,1.0212076692111074,8.348826092751813e-08,8.348826092751813e-09,6.970289712701351e-16,0.4075058425911174,0.03288200310757317
4.63,7.273393109152801,0.07169474607841823,0.10928911881559582,-0.03472789399116593,2.8266343951239503,1.0216187020369902,7.145294756504159e-08,7.1452947565041585e-09,5.105523715732583e-16,0.4075058425911174,0.03288200310757317
4.632,7.276534963627596,0.0713464728459121,0.10950685075219532,-0.034742895241270104,2.8278554035019736,1.0220297087014134,6.111073222345481e-08,6.111073222345481e-09,3.734521592886798e-16,0.4075058425911174,0.03288200310757317
4.634,7.279676818102392,0.07099753921259383,0.10972347313297215,-0.03475789649137428,2.829076411879997,1.0224406892043802,5.222970830568216e-08,5.222970830568216e-09,2.727942429696644e-16,0.4075058425911174,0.03288200310757317
4.636,7.282818672577188,0.07064794871247196,0.10993898395759183,-0.03477289774147846,2.8302974202580202,1.0228516435458932,4.460881956260276e-08,4.460881956260276e-09,1.9899467827688509e-16,0.4075058425911174,0.03288200310757317
4.638,7.285960527051985,0.07029770488560494,0.11015338123697331,-0.034787898991582626,2.8315184286360435,1.0232625717259556,3.807388795206338e-08,3.807388795206338e-09,1.449620943786277e-16,0.4075058425911174,0.03288200310757317
4.64,7.289102381526781,0.0699468112780658,0.11036666299330676,-0.03480290024168681,2.832739437014067,1.0236734737445699,3.247413463604657e-08,3.247413463604657e-09,1.0545694203600794e-16,0.4075058425911174,0.03288200310757317
4.642,7.292244236001577,0.06959527144190546,0.11057882726007258,-0.03481790149179098,2.83396044539209,1.024084349601739,2.7679135427204256e-08,2.7679135427204257e-09,7.661345379975137e-17,0.4075058425911174,0.03288200310757317
4.644,7.295386090476372,0.06924308893511766,0.11078987208205837,-0.034832902741895155,2.8351814537701134,1.0244951992974662,2.357615864910146e-08,2.357615864910146e-09,5.558352566476016e-17,0.4075058425911174,0.03288200310757317
4.646,7.298527944951169,0.06889026732160218,0.1109997955153779,-0.03484790399199933,2.8364024621481367,1.0249060228317544,2.0067839317347375e-08,2.0067839317347374e-09,4.027181748668732e-17,0.4075058425911174,0.03288200310757317
4.648,7.301669799425965,0.06853681017112978,0.11120859562748792,-0.03486290524210351,2.83762347052616,1.0253168202046061,1.7070148852223675e-08,1.7070148852223675e-09,2.9138998183707324e-17,0.4075058425911174,0.03288200310757317
4.65,7.304811653900761,0.06818272105930512,0.11141627049720663,-0.034877906492207685,2.8388444789041833,1.0257275914160247,1.4510624261091981e-08,1.451062426109198e-09,2.1055821644659118e-17,0.4075058425911174,0.03288200310757317
4.652,7.307953508375556,0.06782800356753123,0.11162281821473093,-0.03489290774231186,2.8400654872822066,1.0261383364660126,1.2326824939484835e-08,1.2326824939484834e-09,1.519506130887053e-17,0.4075058425911174,0.03288200310757317
4.654,7.311095362850352,0.06747266128297277,0.11182823688165397,-0.03490790899241603,2.84128649566023,1.026549055354573,1.0464988985987208e-08,1.0464988985987208e-09,1.0951599447683357e-17,0.4075058425911174,0.03288200310757317
4.656,7.314237217325149,0.06711669779852043,0.11203252461098258,-0.03492291024252021,2.8425075040382533,1.026959748081709,8.878864256100838e-09,8.878864256100838e-10,7.883423047826508e-18,0.4075058425911174,0.03288200310757317
4.658,7.3173790717999445,0.06676011671275445,0.11223567952715403,-0.03493791149262438,2.8437285124162766,1.027370414647423,7.528692337601758e-09,7.528692337601758e-10,5.668120831426342e-18,0.4075058425911174,0.03288200310757317
4.66,7.320520926274741,0.06640292162990756,0.11243769976605399,-0.03495291274272856,2.8449495207943,1.0277810550517184,6.380326253957399e-09,6.380326253957399e-10,4.0708563106938054e-18,0.4075058425911174,0.03288200310757317
4.662,7.323662780749537,0.06604511615982954,0.11263858347503279,-0.034967913992832736,2.846170529172323,1.0281916692945978,5.4044650287288695e-09,5.404465028728869e-10,2.920824224675334e-18,0.4075058425911174,0.03288200310757317
4.664,7.326804635224334,0.0656867039179501,0.11283832881292273,-0.03498291524293691,2.8473915375503465,1.0286022573760645,4.575990304670844e-09,4.575990304670844e-10,2.0939687268441564e-18,0.4075058425911174,0.03288200310757317
4.666,7.329946489699129,0.06532768852524304,0.1130369339500545,-0.034997916493041084,2.8486125459283698,1.029012819296121,3.87339203554393e-09,3.8733920355439295e-10,1.5003165861015147e-18,0.4075058425911174,0.03288200310757317
4.668,7.333088344173925,0.0649680736081886,0.11323439706827435,-0.035012917743145265,2.849833554306393,1.0294233550547705,3.2782718825246353e-09,3.2782718825246354e-10,1.0747066535751616e-18,0.4075058425911174,0.03288200310757317
4.67,7.336230198648721,0.06460786279873795,0.11343071636096021,-0.03502791899324944,2.8510545626844164,1.0298338646520158,2.7749143741581866e-09,2.7749143741581864e-10,7.70014978390972e-19,0.4075058425911174,0.03288200310757317
4.672,7.339372053123517,0.06424705973427597,0.11362589003303822,-0.035042920243353606,2.8522755710624397,1.0302443480878598,2.349917150176517e-09,2.349917150176517e-10,5.522110612693723e-19,0.4075058425911174,0.03288200310757317
4.674,7.342513907598313,0.06388566805758458,0.1138199163009991,-0.03505792149345779,2.853496579440463,1.0306548053623055,1.9918727243253417e-09,1.9918727243253418e-10,3.967556949911259e-19,0.4075058425911174,0.03288200310757317
4.676,7.345655762073109,0.06352369141680612,0.11401279339291427,-0.03507292274356196,2.8547175878184863,1.0310652364753556,1.691095186714503e-09,1.691095186714503e-10,2.85980293052896e-19,0.4075058425911174,0.03288200310757317
4.678,7.3487976165479045,0.06316113346540653,0.11420451954845198,-0.035087923993666136,2.8559385961965096,1.0314756414270132,1.43938613758394e-09,1.43938613758394e-10,2.0718324530688128e-19,0.4075058425911174,0.03288200310757317
4.68,7.351939471022701,0.0627979978621381,0.11439509301889338,-0.03510292524377032,2.857159604574533,1.0318860202172813,1.229834915641791e-09,1.229834915641791e-10,1.5124939197316514e-19,0.4075058425911174,0.03288200310757317
4.682,7.355081325497498,0.06243428827100315,0.11458451206714809,-0.03511792649387449,2.858380612952556,1.0322963728461627,1.0566488677991795e-09,1.0566488677991795e-10,1.116506829821288e-19,0.4075058425911174,0.03288200310757317
4.684,7.358223179972294,0.06207000836121699,0.11477277496777005,-0.035132927743978665,2.8596016213305795,1.0327066993136604,9.150100144874372e-10,9.150100144874372e-11,8.372433266123001e-20,0.4075058425911174,0.03288200310757317
4.686,7.361365034447089,0.061705161807170554,0.1149598800069732,-0.03514792899408284,2.860822629708603,1.033116999619777,8.00955006014663e-10,8.00955006014663e-11,6.415289216599489e-20,0.4075058425911174,0.03288200310757317
4.688,7.364506888921885,0.061339752288393334,0.115145825482647,-0.03516293024418701,2.862043638086626,1.033527273764516,7.112757498619936e-10,7.112757498619936e-11,5.0591319234174136e-20,0.4075058425911174,0.03288200310757317
4.69,7.367648743396682,0.06097378348951674,0.1153306097043717,-0.03517793149429119,2.8632646464646494,1.0339375217478801,6.434385248758772e-10,6.434385248758772e-11,4.140131352944448e-20,0.4075058425911174,0.03288200310757317
4.692,7.370790597871477,0.06060725910023701,0.11551423099343337,-0.03519293274439536,2.8644856548426727,1.0343477435698718,5.95519793712563e-10,5.95519793712563e-11,3.5464382470345364e-20,0.4075058425911174,0.03288200310757317
4.694,7.373932452346273,0.060240182815277134,0.11569668768283962,-0.03520793399449954,2.865706663220696,1.0347579392304946,5.661572867627457e-10,5.6615728676274573e-11,3.205340733545539e-20,0.4075058425911174,0.03288200310757317
4.696,7.377074306821069,0.059872558334350644,0.11587797811733411,-0.035222935244603716,2.8669276715987193,1.035168108729751,5.545152657534641e-10,5.545152657534641e-11,3.0748717995363493e-20,0.4075058425911174,0.03288200310757317
4.698,7.3802161612958646,0.059504389362123974,0.1160581006534116,-0.03523793649470789,2.8681486799767426,1.0355782520676442,5.602631895115255e-10,5.602631895115255e-11,3.138948415216275e-20,0.4075058425911174,0.03288200310757317
4.7,7.3833580157706615,0.0591356796081786,0.1162370536593329,-0.035252937744812064,2.869369688354766,1.0359883692441771,5.835673038892914e-10,5.835673038892914e-11,3.4055079816861657e-20,0.4075058425911174,0.03288200310757317
4.702,7.386499870245458,0.05876643278697491,0.11641483551513918,-0.035267938994916245,2.870590696732789,1.0363984602593526,6.250949682803866e-10,6.250949682803866e-11,3.9074371936945756e-20,0.4075058425911174,0.03288200310757317
4.704,7.389641724720253,0.05839665261781367,0.1165914446126668,-0.03528294024502041,2.8718117051108125,1.0368085251131733,6.860318180380805e-10,6.860318180380805e-11,4.7063965536063404e-20,0.4075058425911174,0.03288200310757317
4.706,7.392783579195049,0.05802634282479881,0.11676687935556175,-0.03529794149512459,2.873032713488836,1.0372185638056428,7.681121509443483e-10,7.681121509443483e-11,5.899962764283533e-20,0.4075058425911174,0.03288200310757317
4.708,7.395925433669846,0.05765550713680031,0.11694113815929381,-0.03531294274522877,2.874253721866859,1.0376285763367636,8.736632221871033e-10,8.736632221871033e-11,7.632874258023519e-20,0.4075058425911174,0.03288200310757317
4.71,7.399067288144642,0.05728414928741663,0.11711421945117068,-0.03532794399533294,2.8754747302448824,1.0380385627065387,1.005664441727167e-09,1.0056644417271669e-10,1.0113609693544144e-19,0.4075058425911174,0.03288200310757317
4.712,7.402209142619437,0.05691227301493677,0.11728612167035218,-0.035342945245437116,2.8766957386229057,1.038448522914971,1.1678227963155958e-09,1.1678227963155957e-10,1.3638100835943774e-19,0.4075058425911174,0.03288200310757317
4.714,7.405350997094233,0.056539882062302656,0.1174568432678644,-0.0353579464955413,2.877916747000929,1.0388584569620634,1.3646661718871893e-09,1.3646661718871893e-10,1.8623137606932358e-19,0.4075058425911174,0.03288200310757317
4.716,7.40849285156903,0.05616698017707183,0.11762638270661313,-0.03537294774564547,2.8791377553789523,1.039268364847819,1.6016566371204186e-09,1.6016566371204186e-10,2.5653039832318885e-19,0.4075058425911174,0.03288200310757317
4.718,7.4116347060438255,0.05579357111137993,0.11779473846139762,-0.035387948995749645,2.8803587637569756,1.0396782465722403,1.8853261726057697e-09,1.8853261726057696e-10,3.5544547771123205e-19,0.4075058425911174,0.03288200310757317
4.72,7.4147765605186216,0.05541965862190197,0.11796190901892462,-0.03540295024585382,2.881579772134999,1.0400881021353308,2.2234377998689325e-09,2.2234377998689324e-10,4.943675649885999e-19,0.4075058425911174,0.03288200310757317
4.722,7.417918414993418,0.0550452464698156,0.11812789287782127,-0.03541795149595799,2.8828007805130222,1.040497931537093,2.6251755886958532e-09,2.6251755886958534e-10,6.89154687148462e-19,0.4075058425911174,0.03288200310757317
4.724,7.421060269468213,0.05467033842076292,0.11829268854864877,-0.03543295274606217,2.8840217888910455,1.04090773477753,3.1013676088583534e-09,3.1013676088583534e-10,9.61848104527578e-19,0.4075058425911174,0.03288200310757317
4.726,7.42420212394301,0.05429493824481211,0.11845629455391574,-0.03544795399616635,2.885242797269069,1.041317511856645,3.664746553388925e-09,3.664746553388925e-10,1.3430367300576006e-18,0.4075058425911174,0.03288200310757317
4.728,7.427343978417806,0.05391904971642066,0.11861870942809082,-0.03546295524627052,2.886463805647092,1.0417272627744405,4.330253506015476e-09,4.3302535060154763e-10,1.8751095426359325e-18,0.4075058425911174,0.03288200310757317
4.73,7.430485832892602,0.05354267661439637,0.11877993171761625,-0.035477956496374696,2.8876848140251155,1.0421369875309197,5.115391167448781e-09,5.115391167448781e-10,2.6167226796013003e-18,0.4075058425911174,0.03288200310757317
4.732,7.433627687367397,0.05316582272185997,0.11893995998092032,-0.03549295774647887,2.8889058224031388,1.0425466861260853,6.040633807422206e-09,6.040633807422205e-10,3.648925679537209e-18,0.4075058425911174,0.03288200310757317
4.734,7.436769541842194,0.05278849182620648,0.11909879278843048,-0.03550795899658305,2.890126830781162,1.0429563585599406,7.129902286792262e-09,7.129902286792262e-10,5.0835506619205524e-18,0.4075058425911174,0.03288200310757317
4.736,7.43991139631699,0.05241068771906824,0.11925642872258552,-0.035522960246687225,2.8913478391591854,1.0433660048324882,8.41111371329448e-09,8.41111371329448e-10,7.074683389797045e-18,0.4075058425911174,0.03288200310757317
4.738,7.4430532507917855,0.05203241419627587,0.11941286637784841,-0.03553796149679139,2.8925688475372087,1.043775624943731,9.916816674352578e-09,9.916816674352579e-10,9.834325295271734e-18,0.4075058425911174,0.03288200310757317
4.74,7.446195105266582,0.051653675057820224,0.11956810436071875,-0.035552962746895574,2.893789855915232,1.0441852188936724,1.168492455126576e-08,1.168492455126576e-09,1.3653746176877333e-17,0.4075058425911174,0.03288200310757317
4.742,7.449336959741378,0.051274474107814765,0.11972214128974472,-0.03556796399699975,2.8950108642932553,1.0445947866823149,1.375956118418005e-08,1.375956118418005e-09,1.893255239811943e-17,0.4075058425911174,0.03288200310757317
4.744,7.452478814216175,0.05089481515445686,0.11987497579553556,-0.03558296524710392,2.8962318726712786,1.0450043283096617,1.619203515198346e-08,1.6192035151983461e-09,2.6218200236306808e-17,0.4075058425911174,0.03288200310757317
4.746,7.45562066869097,0.050514702009990156,0.12002660652077315,-0.0355979664972081,2.897452881049302,1.0454138437757154,1.9041961183948084e-08,1.9041961183948082e-09,3.625962857309855e-17,0.4075058425911174,0.03288200310757317
4.748,7.458762523165766,0.05013413849066528,0.12017703212022456,-0.03561296774731228,2.898673889427325,1.0458233330804791,2.2378549762074514e-08,2.2378549762074513e-09,5.0079948945364523e-17,0.4075058425911174,0.03288200310757317
4.75,7.461904377640561,0.04975312841670264,0.12032625126075318,-0.03562796899741645,2.8998948978053485,1.046232796223956,2.6282088839365845e-08,2.6282088839365843e-09,6.907481937603187e-17,0.4075058425911174,0.03288200310757317
4.752,7.465046232115358,0.04937167561225311,0.12047426262133097,-0.035642970247520625,2.901115906183372,1.0466422332061487,3.084564482838311e-08,3.084564482838311e-09,9.514538048787578e-17,0.4075058425911174,0.03288200310757317
4.7540000000000004,7.468188086590154,0.04898978390536078,0.12062106489304936,-0.0356579714976248,2.902336914561395,1.0470516440270603,3.6177013648800835e-08,3.6177013648800834e-09,1.3087763165455218e-16,0.4075058425911174,0.03288200310757317
4.756,7.47132994106495,0.04860745712792346,0.12076665677913125,-0.03567297274772897,2.9035579229394184,1.0474610286866937,4.240095670962068e-08,4.240095670962068e-09,1.797841129891127e-16,0.4075058425911174,0.03288200310757317
4.758,7.4744717955397455,0.04822469911565498,0.12091103699494199,-0.03568797399783315,2.9047789313174417,1.0478703871850517,4.966176129280808e-08,4.966176129280808e-09,2.4662905347038505e-16,0.4075058425911174,0.03288200310757317
4.76,7.4776136500145425,0.04784151370804595,0.12105420426800077,-0.03570297524793733,2.905999939695465,1.0482797195221376,5.8126169957934486e-08,5.812616995793448e-09,3.3786516339786855e-16,0.4075058425911174,0.03288200310757317
4.7620000000000005,7.480755504489339,0.04745790474832639,0.12119615733799131,-0.0357179764980415,2.9072209480734883,1.0486890256979542,6.798672936448054e-08,6.798672936448054e-09,4.62219536967912e-16,0.4075058425911174,0.03288200310757317
4.764,7.483897358964134,0.04707387608342625,0.12133689495677313,-0.035732977748145676,2.9084419564515116,1.0490983057125043,7.946561537936499e-08,7.946561537936499e-09,6.314784027621169e-16,0.4075058425911174,0.03288200310757317
4.766,7.48703921343893,0.04668943156393691,0.12147641588839235,-0.03574797899824985,2.909662964829535,1.049507559565791,9.281899857735105e-08,9.281899857735105e-09,8.615366496902296e-16,0.4075058425911174,0.03288200310757317
4.768,7.490181067913726,0.04630457504407312,0.12161471890909213,-0.03576298024835403,2.910883973207558,1.0499167872578172,1.0834202233483282e-07,1.0834202233483281e-08,1.1737993803601412e-15,0.4075058425911174,0.03288200310757317
4.7700000000000005,7.493322922388523,0.04591931038163386,0.12175180280732345,-0.035777981498458206,2.9121049815855815,1.0503259887885859,1.2637447475389727e-07,1.2637447475389727e-08,1.5970507869323418e-15,0.4075058425911174,0.03288200310757317
4.772,7.496464776863318,0.045533641437964296,0.12188766638375542,-0.03579298274856238,2.913325989963605,1.0507351641580998,1.4730724573262204e-07,1.4730724573262204e-08,2.1699424645331094e-15,0.4075058425911174,0.03288200310757317
4.774,7.499606631338114,0.045147572077916025,0.12202230845128582,-0.035807983998666554,2.914546998341628,1.051144313366362,1.7158967172828328e-07,1.715896717282833e-08,2.944301544382002e-15,0.4075058425911174,0.03288200310757317
4.776,7.50274848581291,0.044761106169809425,0.12215572783505099,-0.03582298524877073,2.9157680067196514,1.0515534364133756,1.997378832596352e-07,1.997378832596352e-08,3.989522200903966e-15,0.4075058425911174,0.03288200310757317
4.7780000000000005,7.505890340287707,0.04437424758539424,0.12228792337243616,-0.0358379864988749,2.9169890150976747,1.0519625332991436,2.3234428409237308e-07,2.3234428409237307e-08,5.398386635039737e-15,0.4075058425911174,0.03288200310757317
4.78,7.5090321947625025,0.04398700019981149,0.12241889391308511,-0.03585298774897908,2.918210023475698,1.0523716040236684,2.7008830648611687e-07,2.7008830648611687e-08,7.29476933005386e-15,0.4075058425911174,0.03288200310757317
4.782,7.512174049237299,0.04359936789155356,0.12254863831891046,-0.03586798899908326,2.9194310318537213,1.0527806485869533,3.1374860400450646e-07,3.1374860400450645e-08,9.84381865147766e-15,0.4075058425911174,0.03288200310757317
4.784,7.515315903712094,0.04321135454242652,0.12267715546410289,-0.03588299024918743,2.9206520402317446,1.0531896669890013,3.642168623638581e-07,3.642168623638581e-08,1.3265392283017356e-14,0.4075058425911174,0.03288200310757317
4.7860000000000005,7.518457758186891,0.04282296403751025,0.12280444423514117,-0.035897991499291605,2.921873048609768,1.0535986592298154,4.225134297992316e-07,4.225134297992316e-08,1.785175983607102e-14,0.40750584259111744,0.03288200310757317
4.788,7.521599612661687,0.04243420026512067,0.12293050353080112,-0.03591299274939578,2.9230940569877912,1.0540076253093986,4.898049916471688e-07,4.898049916471688e-08,2.399089298424831e-14,0.4075058425911175,0.03288200310757317
4.79,7.524741467136483,0.042045067116769745,0.12305533226216538,-0.03592799399949995,2.9243150653658145,1.0544165652277537,5.674245394901163e-07,5.6742453949011626e-08,3.219706080155705e-14,0.40750584259111755,0.03288200310757317
4.792,7.527883321611278,0.041655568487127266,0.1231789293526324,-0.035942995249604134,2.925536073743838,1.0548254789848834,6.568939134947666e-07,6.568939134947666e-08,4.315096135864699e-14,0.40750584259111766,0.03288200310757317
4.7940000000000005,7.531025176086074,0.04126570827398122,0.12330129373792567,-0.03595799649970831,2.926757082121861,1.055234366580791,7.599492277454389e-07,7.599492277454389e-08,5.77522828750889e-14,0.4075058425911178,0.03288200310757317
4.796,7.534167030560871,0.0408754903781994,0.12342242436610261,-0.03597299774981248,2.9279780904998844,1.0556432280154797,8.785695226724061e-07,8.785695226724062e-08,7.718844061688196e-14,0.40750584259111794,0.03288200310757317
4.798,7.537308885035666,0.04048491870369051,0.12354232019756324,-0.03598799899991666,2.9291990988779077,1.0560520632889518,1.0150090263770632e-06,1.0150090263770632e-07,1.0302433236269139e-13,0.40750584259111816,0.03288200310757317
4.8,7.5404507395104625,0.04009399715736407,0.1236609802050593,-0.03600300025002084,2.930420107255931,1.0564608724012108,1.171833448045594e-06,1.1718334480455941e-07,1.373193629958426e-13,0.40750584259111844,0.03288200310757317
4.8020000000000005,7.543592593985259,0.03970272964909249,0.12377840337370252,-0.03601800150012501,2.9316411156339544,1.0568696553522594,1.3519607720245529e-06,1.3519607720245528e-07,1.8277979290932248e-13,0.4075058425911188,0.03288200310757317
4.804,7.546734448460056,0.03931112009167129,0.1238945887009733,-0.03603300275022918,2.9328621240119777,1.0572784121421006,1.5587070708346153e-06,1.5587070708346152e-07,2.429567732669826e-13,0.4075058425911193,0.03288200310757317
4.806,7.549876302934851,0.03891917240078063,0.12400953519672869,-0.03604800400033336,2.934083132390001,1.0576871427707373,1.7958379097558134e-06,1.7958379097558135e-07,3.225033798116129e-13,0.40750584259112,0.03288200310757317
4.808,7.553018157409647,0.03852689049494508,0.12412324188321126,-0.036063005250437534,2.9353041407680243,1.0580958472381725,2.0676259750000176e-06,2.0676259750000175e-07,4.275077172494773e-13,0.4075058425911208,0.03288200310757317
4.8100000000000005,7.556160011884443,0.03813427829549555,0.12423570779505655,-0.03607800650054171,2.9365251491460476,1.0585045255444092,2.3789156222622303e-06,2.3789156222622304e-07,5.659239537843294e-13,0.40750584259112194,0.03288200310757317
4.812,7.559301866359238,0.037741339726529634,0.12434693197930141,-0.03609300775064589,2.937746157524071,1.0589131776894503,2.735195113024301e-06,2.735195113024301e-07,7.481292306312019e-13,0.40750584259112343,0.03288200310757317
4.814,7.562443720834035,0.03734807871487199,0.1244569134953919,-0.03610800900075006,2.938967165902094,1.059321803673299,3.142677382773721e-06,3.142677382773721e-07,9.876421132197483e-13,0.40750584259112543,0.03288200310757317
4.816,7.565585575308831,0.03695449919003617,0.12456565141519062,-0.03612301025085424,2.9401881742801175,1.0597304034959578,3.6083902687401885e-06,3.6083902687401884e-07,1.302048033153889e-12,0.40750584259112804,0.03288200310757317
4.8180000000000005,7.5687274297836264,0.036560605084184405,0.12467314482298486,-0.03613801150095841,2.9414091826581408,1.0601389771574299,4.140277215297405e-06,4.140277215297405e-07,1.7141895419510834e-12,0.4075058425911315,0.03288200310757317
4.82,7.5718692842584225,0.03616640033208841,0.1247793928154937,-0.03615301275106259,2.942630191036164,1.0605475246577183,4.7473095732769825e-06,4.7473095732769825e-07,2.2536948184527283e-12,0.407505842591136,0.03288200310757317
4.822,7.5750111387332195,0.03577188887109053,0.1248843945018755,-0.03616801400116676,2.9438511994141874,1.0609560459968261,5.4396117155971275e-06,5.439611715597128e-07,2.9589375616461526e-12,0.4075058425911419,0.03288200310757317
4.824,7.578152993208016,0.03537707464106441,0.12498814900373506,-0.036183015251270934,2.9450722077922107,1.0613645411747559,6.2286003062999005e-06,6.2286003062999e-07,3.879546177563922e-12,0.4075058425911497,0.03288200310757317
4.8260000000000005,7.581294847682811,0.034981961584375255,0.12509065545513084,-0.036198016501375115,2.946293216170234,1.0617730101915108,7.1271391838261556e-06,7.127139183826155e-07,5.079611294563016e-12,0.40750584259115985,0.03288200310757317
4.828,7.584436702157607,0.034586553645840415,0.12519191300258192,-0.03621301775147929,2.9475142245482573,1.0621814530470939,8.149711452642878e-06,8.149711452642878e-07,6.641779676133849e-12,0.4075058425911731,0.03288200310757317
4.83,7.587578556632404,0.03419085477269046,0.1252919208050748,-0.03622801900158346,2.9487352329262806,1.0625898697415082,9.312610520696605e-06,9.312610520696605e-07,8.672471471018909e-12,0.40750584259119044,0.03288200310757317
4.832,7.590720411107199,0.033794868914529916,0.12539067803407017,-0.03624302025168764,2.949956241304304,1.0629982602747563,1.0634151974115048e-05,1.063415197411505e-06,1.1308518820857499e-11,0.40750584259121303,0.03288200310757317
4.8340000000000005,7.593862265581995,0.033398600023296844,0.12548818387350955,-0.03625802150179182,2.951177249682327,1.0634066246468414,1.2134908345628257e-05,1.2134908345628258e-06,1.472560005567983e-11,0.4075058425912425,0.03288200310757317
4.836,7.597004120056791,0.033002052053224484,0.1255844375198217,-0.03627302275189599,2.9523982580603505,1.0638149628577667,1.3837969009822659e-05,1.383796900982266e-06,1.9148938631681232e-11,0.4075058425912808,0.03288200310757317
4.838,7.6001459745315865,0.0326052289608014,0.1256794381819291,-0.036288024002000166,2.953619266438374,1.0642232749075347,1.5769227627124897e-05,1.5769227627124897e-06,2.486685399560791e-11,0.40750584259133055,0.03288200310757317
4.84,7.6032878290063834,0.03220813470473152,0.12577318508125412,-0.03630302525210434,2.954840274816397,1.0646315607961487,1.795769975973989e-05,1.795769975973989e-06,3.224789806609621e-11,0.40750584259139505,0.03288200310757317
4.8420000000000005,7.6064296834811795,0.0318107732458958,0.12586567745172508,-0.036318026502208514,2.9560612831944204,1.0650398205236116,2.0435873497135978e-05,2.0435873497135977e-06,4.176249255909446e-11,0.4075058425914786,0.03288200310757317
4.844,7.609571537955975,0.03141314854731169,0.12595691453978228,-0.03633302775231269,2.9572822915724437,1.0654480540899263,2.324009615653151e-05,2.324009615653151e-06,5.401020693648306e-11,0.4075058425915866,0.03288200310757317
4.846,7.612713392430771,0.031015264574093763,0.12604689560438403,-0.03634802900241687,2.958503299950467,1.0658562614950957,2.6411000365469016e-05,2.6411000365469018e-06,6.975409403048046e-11,0.4075058425917261,0.03288200310757317
4.848,7.615855246905568,0.030617125293414565,0.12613561991701217,-0.03636303025252104,2.9597243083284903,1.0662644427391232,2.9993973089415245e-05,2.9993973089415246e-06,8.996384216885659e-11,0.40750584259190603,0.03288200310757317
4.8500000000000005,7.618997101380364,0.030218734674465116,0.12622308676167765,-0.03637803150262522,2.9609453167065136,1.0666725978220113,3.4039671437614835e-05,3.4039671437614833e-06,1.1586992315807712e-10,0.4075058425921378,0.03288200310757317
4.852,7.622138955855159,0.029820096688414878,0.1263092954349262,-0.03639303275272939,2.962166325084537,1.067080726743763,3.86045893653583e-05,3.86045893653583e-06,1.4903143200679353e-10,0.40750584259243583,0.03288200310757317
4.854,7.625280810329955,0.02942121530837217,0.1263942452458437,-0.036408034002833566,2.9633873334625602,1.0674888295043814,4.375167969053527e-05,4.375167969053527e-06,1.9142094757431962e-10,0.4075058425928187,0.03288200310757317
